Time, Lat, Lon, Vel, Alt, Nsat, a_x, a_y, a_z, q_x, q_y, q_z,
619709322.400,504595323,44594008,75,18570,12,-1.45874,-0.43098,-9.74310,0.00104,0.00185,-0.00066
619709322.600,504595322,44594007,45,18570,12,-1.45276,-0.41781,-9.75687,0.00118,0.00039,-0.00040
619709322.800,504595323,44594007,94,18580,12,-1.47730,-0.43696,-9.77303,0.00171,0.00026,0.00000
619709323.0,504595322,44594007,86,18570,12,-1.45455,-0.42080,-9.77423,0.00064,0.00172,-0.00026
619709323.200,504595323,44594005,25,18580,12,-1.45874,-0.41482,-9.77004,0.00171,0.00052,-0.00026
619709323.400,504595323,44594005,92,18580,12,-1.48268,-0.43696,-9.76944,0.00118,-0.00028,0.00013
619709323.600,504595322,44594003,46,18580,12,-1.45814,-0.43457,-9.77842,0.00104,0.00159,0.00013
619709323.800,504595320,44594002,85,18580,12,-1.45934,-0.40404,-9.75208,0.00184,0.00092,0.00053
619709324.0,504595320,44594000,28,18580,12,-1.46114,-0.44774,-9.78380,0.00118,-0.00001,0.00013
619709324.300,504595317,44594000,120,18570,12,-1.44976,-0.41961,-9.78919,0.00184,0.00132,-0.00040
619709324.600,504595315,44593998,59,18570,12,-1.44857,-0.42380,-9.76764,0.00171,0.00012,0.00013
619709324.900,504595313,44593998,2,18570,12,-1.47311,-0.41422,-9.77902,0.00131,-0.00014,0.00013
619709325.200,504595313,44593997,92,18570,12,-1.46952,-0.41302,-9.78201,0.00131,0.00172,0.00000
619709325.400,504595312,44593995,137,18570,12,-1.44797,-0.42918,-9.76166,0.00224,0.00079,0.00027
619709325.600,504595312,44593995,47,18570,12,-1.48268,-0.42978,-9.78201,0.00158,-0.00054,-0.00040
619709325.800,504595312,44593997,74,18570,12,-1.47071,-0.42619,-9.78201,0.00198,0.00185,0.00013
619709326.100,504595313,44593997,180,18570,12,-1.45276,-0.42978,-9.75447,0.00104,0.00012,-0.00026
619709326.300,504595313,44593998,89,18570,12,-1.48089,-0.42200,-9.77902,0.00278,0.00012,-0.00013
619709326.500,504595313,44593997,14,18570,12,-1.44737,-0.42978,-9.76944,0.00104,0.00119,0.00000
619709326.700,504595313,44593992,102,18570,12,-1.46173,-0.41601,-9.77004,0.00118,-0.00028,0.00027
619709326.900,504595312,44593992,72,18570,12,-1.48927,-0.44834,-9.76824,0.00224,0.00066,0.00080
619709327.100,504595310,44593992,14,18570,12,-1.41086,-0.39865,-9.76405,0.00051,0.00265,0.00027
619709327.300,504595308,44593992,127,18570,12,-1.47011,-0.45732,-9.73652,0.00238,-0.00068,0.00040
619709327.500,504595307,44593992,71,18570,12,-1.46293,-0.38608,-9.79398,0.00224,-0.00028,-0.00013
619709327.700,504595305,44593992,150,18570,12,-1.46772,-0.46330,-9.77722,0.00064,0.00132,-0.00026
619709327.900,504595303,44593990,31,18570,12,-1.44258,-0.36992,-9.76285,0.00278,0.00092,0.00013
619709328.100,504595302,44593987,87,18570,12,-1.46473,-0.47467,-9.76525,0.00131,0.00039,0.00027
619709328.300,504595300,44593985,44,18560,12,-1.48568,-0.37890,-9.79159,0.00131,0.00159,-0.00026
619709328.500,504595300,44593983,37,18560,12,-1.43600,-0.44774,-9.74789,0.00224,0.00106,0.00013
619709328.700,504595298,44593983,56,18560,12,-1.45994,-0.40225,-9.77004,0.00091,-0.00054,0.00040
619709328.900,504595298,44593980,46,18550,12,-1.47191,-0.46450,-9.77782,0.00118,0.00079,0.00027
619709329.100,504595297,44593978,24,18550,12,-1.45156,-0.38668,-9.77183,0.00131,0.00092,-0.00013
619709329.300,504595293,44593977,42,18550,12,-1.46233,-0.45313,-9.76884,0.00118,-0.00001,0.00000
619709329.500,504595293,44593975,21,18550,12,-1.46533,-0.40225,-9.78261,0.00184,0.00132,0.00080
619709329.700,504595293,44593975,50,18540,12,-1.46772,-0.46151,-9.75867,0.00064,-0.00001,0.00000
